Wavelength Emission
524	151766.09252
525	160125.75897
526	171135.43989
527	182464.50205
528	197233.71054
529	210474.43633
530	228743.87099
531	244695.00757
532	266579.27121
533	290129.69502
534	318758.79836
535	347319.38781
536	377096.59833
537	416082.9985
538	458411.92073
539	504675.44326
540	557563.75239
541	612322.14704
542	676326.33466
543	745535.62399
544	822297.14293
545	906615.36377
546	995821.85931
547	1.09923E6
548	1.21326E6
549	1.33445E6
550	1.46823E6
551	1.61129E6
552	1.75178E6
553	1.91883E6
554	2.09316E6
555	2.27696E6
556	2.47479E6
557	2.67691E6
558	2.88536E6
559	3.10349E6
560	3.31674E6
561	3.54152E6
562	3.77113E6
563	4.01027E6
564	4.24803E6
565	4.48314E6
566	4.70393E6
567	4.93067E6
568	5.14608E6
569	5.33575E6
570	5.5366E6
571	5.72486E6
572	5.90285E6
573	6.06275E6
574	6.21844E6
575	6.35575E6
576	6.47187E6
577	6.58306E6
578	6.67587E6
579	6.75883E6
580	6.82922E6
581	6.88759E6
582	6.92552E6
583	6.95494E6
584	6.97201E6
585	6.97302E6
586	6.96794E6
587	6.94827E6
588	6.91306E6
589	6.87068E6
590	6.81181E6
591	6.75591E6
592	6.67849E6
593	6.59259E6
594	6.49938E6
595	6.39467E6
596	6.2783E6
597	6.15772E6
598	6.03523E6
599	5.90418E6
600	5.76198E6
601	5.63352E6
602	5.49945E6
603	5.35727E6
604	5.23698E6
605	5.11207E6
606	4.99738E6
607	4.88495E6
608	4.78746E6
609	4.68859E6
610	4.61188E6
611	4.53323E6
612	4.47101E6
613	4.41666E6
614	4.36471E6
615	4.32421E6
616	4.28632E6
617	4.26063E6
618	4.24102E6
619	4.21951E6
620	4.20538E6
621	4.19363E6
622	4.18724E6
623	4.17915E6
624	4.171E6
625	4.15803E6
626	4.15364E6
627	4.14558E6
628	4.12892E6
629	4.1156E6
630	4.09333E6
631	4.08028E6
632	4.05447E6
633	4.02411E6
634	3.99246E6
635	3.95431E6
636	3.91499E6
637	3.8656E6
638	3.81621E6
639	3.76578E6
640	3.6995E6
641	3.6381E6
642	3.57331E6
643	3.50388E6
644	3.43027E6
645	3.34318E6
646	3.25755E6
647	3.17578E6
648	3.09219E6
649	3.00279E6
650	2.91442E6
651	2.83584E6
652	2.75307E6
653	2.67619E6
654	2.58896E6
655	2.51184E6
656	2.42836E6
657	2.35332E6
658	2.27967E6
659	2.19738E6
660	2.13021E6
661	2.05345E6
662	1.98952E6
663	1.92269E6
664	1.86326E6
665	1.8004E6
666	1.74112E6
667	1.68506E6
668	1.62927E6
669	1.58487E6
670	1.53515E6
671	1.48987E6
672	1.44875E6
673	1.41036E6
674	1.36925E6
675	1.33634E6
676	1.30413E6
677	1.26897E6
678	1.23586E6
679	1.21123E6
680	1.18249E6
681	1.15388E6
682	1.12928E6
683	1.10329E6
684	1.082E6
685	1.05756E6
686	1.03476E6
687	1.01368E6
688	989709.03719
689	969430.87212
690	949843.37395
691	930372.61458
692	911721.05621
693	892170.89189
694	871438.03659
695	852429.22422
