InterpolatedX1	
597.406521117942	0.0145103519682918
597.800313918859	0.0149416712000452
598.194106688787	0.0153989555762603
598.587899426037	0.0158832907594219
598.981692128690	0.0163957276551322
599.375484793882	0.0169371741736888
599.769277418506	0.0175085014564732
600.163069999455	0.0181105806448374
600.556862533621	0.0187442828801335
600.950655017896	0.0194104793037136
601.344447449174	0.0201100410569297
601.738239824347	0.020843839281134
602.132032140308	0.0216127451176784
602.525824393949	0.0224176297079151
602.919616582164	0.0232593641931961
603.313408701844	0.0241388197148735
603.707200749883	0.0250568674142993
604.100992723174	0.0260143784328256
604.494784618608	0.0270122239118045
604.888576433078	0.0280512749925881
605.282368163478	0.0291324028165283
605.676159806700	0.0302564785249774
606.069951359636	0.0314243732592872
606.463742819180	0.03263695816081
606.857534182174	0.0338951069872195
607.251325438779	0.0352000504074138
607.645116565747	0.0365537350944174
608.038907538228	0.037958193263871
608.432698331370	0.039415457131415
608.826488920324	0.0409275589126901
609.220279280240	0.0424965308233368
609.614069386268	0.0441244050789959
610.007859213556	0.0458132138953079
610.401648737256	0.0475649894879132
610.795437932516	0.0493817640724527
611.189226774487	0.0512655698645667
611.583015238319	0.053218439079896
611.976803299160	0.0552424039340812
612.370590932161	0.0573394966427628
612.764378112473	0.0595117494215814
613.158164815243	0.0617611944861776
613.551951015623	0.064089864052192
613.945736688761	0.0664997903352652
614.339521809809	0.0689930055510378
614.733306353914	0.0715715419151503
615.127090296477	0.0742373974637814
615.520873619001	0.0769917284735458
615.914656309333	0.0798348173433516
616.308438355615	0.0827669058661925
616.702219745987	0.0857882358350621
617.096000468590	0.088899049042954
617.489780511565	0.0920995872828619
617.883559863053	0.0953900923477794
618.277338511196	0.0987708060307001
618.671116444133	0.102241970124618
619.064893650008	0.105803826422526
619.458670116959	0.109456616717418
619.852445833128	0.113200582802288
620.246220786657	0.117035966470129
620.639994965685	0.120963009513936
621.033768358355	0.124981953726701
621.427540952807	0.129093040901418
621.821312737182	0.133296512831081
622.215083699621	0.137592611308684
622.608853828266	0.14198157812722
623.002623111256	0.146463655079683
623.396391528242	0.151039390086362
623.790158980462	0.155712157529268
624.183925326799	0.160486858774574
624.577690425717	0.165368410110912
624.971454135684	0.170361727826917
625.365216315166	0.175471728211223
625.758976822629	0.180703327552464
626.152735516541	0.186061442139274
626.546492255367	0.191550988260288
626.940246897573	0.19717688220414
627.333999301627	0.202944040259464
627.727749325995	0.208857378714894
628.121496829143	0.214921813859064
628.515241669538	0.221142261980608
628.908983705646	0.227523639368162
629.302722795934	0.234070862310358
629.696458798868	0.240788847095831
630.090191572914	0.247682510013215
630.483920976540	0.254756767351144
630.877646868211	0.262016535398253
631.271369106395	0.269466730443176
631.665087598022	0.277110043945427
632.058802457242	0.28493965510333
632.452513853571	0.292946201404871
632.846221956527	0.301120320312012
633.239926935626	0.309452649286716
633.633628960386	0.317933825790946
634.027328200325	0.326554487286664
634.421024824959	0.335305271235833
634.814719003807	0.344176815100416
635.208410906385	0.353159756342375
635.602100702210	0.362244732423674
635.995788560801	0.371422380806274
636.389474651675	0.380683338952138
636.783159144348	0.39001824432323
637.176842208338	0.399417734381511
637.570524013163	0.408872446588945
637.964204728339	0.418373018407494
638.357884523385	0.42791008729912
638.751563567816	0.437474290725787
639.145242031152	0.447056266149457
639.538920082613	0.45664666923339
639.932597842252	0.466239180266241
640.326275326432	0.475833858117262
640.719952538370	0.485431570176201
641.113629481285	0.495033183832805
641.507306158397	0.504639566476823
641.900982572924	0.514251585498002
642.294658728084	0.523870108286092
642.688334627096	0.533496002230839
643.082010273180	0.543130134721992
643.475685669552	0.5527733731493
643.869360819434	0.562426584902509
644.263035726041	0.572090637371368
644.656710392595	0.581766397945625
645.050384822313	0.591454734015029
645.444059018413	0.601156512969326
645.837732984116	0.610872602198266
646.231406722638	0.620603869091597
646.625080237200	0.630351181039065
647.018753531019	0.640115405430421
647.412426607315	0.64989740965541
647.806099472883	0.659697862403162
648.199772233773	0.669511920252663
648.593445105738	0.679328647221576
648.987118310206	0.689136792171784
649.380792068605	0.69892510396517
649.774466602364	0.708682331463617
650.168142132909	0.718397223529006
650.561818881669	0.728058529023222
650.955497070072	0.737654996808146
651.349176919546	0.747175375745661
651.742858651519	0.756608414697651
652.136542487419	0.765942862525996
652.530228648675	0.775167468092582
652.923917356713	0.784270980259289
653.317608832961	0.793242147888002
653.711303298849	0.802069719840602
654.105000975804	0.810742444978972
654.498702085254	0.819249072164995
654.892406848626	0.827578350260554
655.286115487350	0.835719028127531
655.679828222852	0.843659854627809
656.073545256145	0.851390343403605
656.467266580156	0.858907802643633
656.860992066270	0.866214093460835
657.254721584344	0.873311134076796
657.648455004239	0.880200842713098
658.042192195812	0.886885137591324
658.435933028923	0.893365936933056
658.829677373431	0.899645158959879
659.223425099195	0.905724721893374
659.617176076073	0.911606543955124
660.010930173925	0.917292543366713
660.404687262609	0.922784638349723
660.798447211985	0.928084747125738
661.192209891911	0.93319478791634
661.585975172246	0.938116678943112
661.979742922849	0.942852338427637
662.373513013579	0.947403684591498
662.767285314296	0.951772635656279
663.161059694857	0.955961109843561
663.554836025122	0.959971025374928
663.948614174950	0.963804300471963
664.342394018502	0.967462145804052
664.736175449985	0.970942475026544
665.129958369441	0.974242242210677
665.523742676914	0.977358401319145
665.917528272444	0.980287906314638
666.311315056076	0.983027711159848
666.705102927852	0.985574769817466
667.098891787815	0.987926036250185
667.492681536006	0.990078464420695
667.886472072469	0.992029008291687
668.280263297247	0.993774621825855
668.674055110381	0.995312258985888
669.067847411915	0.996638873734479
669.461640101892	0.997751420034319
669.855433080353	0.9986468518481
670.249226247342	0.999322123138512
670.643019502902	0.999774187868248
671.036812747074	1.000000000000000
671.430605879901	0.999996513496458
671.824398801427	0.999760682320314
672.218191411756	0.999289472273335
672.611983624828	0.998582469498447
673.005775385741	0.997645161664239
673.399566643852	0.996483843579795
673.793357348521	0.995104810054196
674.187147449108	0.993514355896526
674.580936894970	0.991718775915868
674.974725635466	0.989724364921303
675.368513619956	0.987537417721915
675.762300797799	0.985164229126786
676.156087118352	0.982611093945
676.549872530975	0.979884306985639
676.943656985027	0.976990163057785
677.337440429867	0.973934956970521
677.731222814854	0.97072498353293
678.125004089345	0.967366537554095
678.518784202701	0.963865913843098
678.912563104280	0.960229407209022
679.306340743441	0.95646331246095
679.700117069542	0.952573924407964
680.093892031943	0.948567537859147
680.487665581300	0.944450399036707
680.881437707709	0.940227276139598
681.275208446939	0.93590122605434
681.668977837305	0.931475210108369
682.062745917125	0.926952189629121
682.456512724715	0.922335125944033
682.850278298392	0.91762698038054
683.244042676474	0.912830714266079
683.637805897276	0.907949288928085
684.031567999115	0.902985665693995
684.425329020309	0.897942805891244
684.819088999174	0.89282367084727
685.212847974026	0.887631221889507
685.606605983183	0.882368420345392
686.000363064962	0.877038227542361
686.394119257679	0.87164360480785
686.787874599651	0.866187513469295
687.181629129194	0.860672914854133
687.575382884626	0.855102770289799
687.969135904264	0.849480041103729
688.362888226423	0.843807688623359
688.756639889651	0.838088675534264
689.150390934950	0.832325979052305
689.544141404810	0.826522585202975
689.937891341743	0.82068148013519
690.331640788261	0.814805649997864
690.725389786875	0.80889808093991
691.119138380099	0.802961759110244
691.512886610442	0.79699967065778
691.906634520417	0.791014801731432
692.300382152536	0.785010138480115
692.694129549311	0.778988667052743
693.087876753253	0.772953373598229
693.481623806875	0.76690724426549
693.875370752687	0.760853265203438
694.269117633202	0.754794422560989
694.662864490931	0.748733702487056
695.056611368386	0.742674091130555
695.450358308079	0.736618574640398
695.844105352522	0.730570139165502
696.237852544227	0.724531770854779
696.631599925705	0.718506455857146
697.025347535537	0.712496900485177
697.419095393192	0.706504450626566
697.812843512343	0.700530039350396
698.206591906657	0.694574599632386
698.600340589804	0.688639064448252
698.994089575454	0.68272436677371
699.387838877276	0.676831439584479
699.781588508939	0.670961215856273
700.175338484113	0.665114628564811
700.569088816467	0.659292610685807
700.962839519670	0.653496095194981
701.356590607392	0.647726015068047
701.750342093302	0.641983303280723
702.144093991070	0.636268892808725
702.537846314364	0.630583716627771
702.931599076855	0.624928707713576
703.325352292211	0.619304799041858
703.719105974102	0.613712923588333
704.112860136198	0.608154014328718
704.506614792166	0.60262900423873
704.900369955673	0.597138826557828
705.294125638718	0.591684487172883
705.687881849390	0.586267163166341
706.081638595212	0.580888056265481
706.475395883710	0.575548368197581
706.869153722406	0.570249300689922
707.262912118825	0.56499205546978
707.656671080491	0.559777834264435
708.050430614928	0.554607838801166
708.444190729661	0.549483270807253
708.837951432212	0.544405332009972
709.231712730106	0.539375224136605
709.625474630868	0.534394148914429
710.019237142021	0.529463308070723
710.413000271089	0.524583903332766
710.806764025597	0.519757136427838
711.200528413068	0.514984209083216
711.594293441026	0.510266323026179
711.988059116996	0.505604679984008
712.381825448501	0.50100048168398
712.775592443066	0.496454929853374
713.169360107823	0.491969187669753
713.563128436811	0.487543130529904
713.956897408208	0.483175073634879
714.350666999241	0.478863238523362
714.744437187134	0.474605846734035
715.138207949114	0.47040111980558
715.531979262406	0.46624727927668
715.925751104235	0.462142546686016
716.319523451828	0.458085143572272
716.713296282410	0.454073291474129
717.107069573207	0.450105211930269
717.500843301444	0.446179126479376
717.894617444347	0.442293256660131
718.288391979142	0.438445824011217
718.682166883055	0.434635050071316
719.075942133310	0.43085915637911
719.469717707135	0.427116364473282
719.863493581754	0.423404895892513
720.257269734393	0.419722972175487
720.651046142277	0.416068814860886
721.044822782634	0.412440645487391
721.438599634036	0.408836808156792
721.832376690387	0.405257038708257
722.226153955304	0.401701955423743
722.619931432560	0.398172190613677
723.013709125928	0.394668376588489
723.407487039181	0.391191145658605
723.801265176091	0.387741130134456
724.195043540432	0.384318962326469
724.588822135977	0.380925274545072
724.982600966497	0.377560699100696
725.376380035767	0.374225868303766
725.770159347559	0.370921414464714
726.163938905645	0.367647969893966
726.557718713799	0.364406166901952
726.951498775794	0.361196637799099
727.345279095402	0.358020014895837
727.739059676397	0.354876930502594
728.132840522551	0.351768016929798
728.526621637637	0.348693906487877
728.920403025428	0.345655231487261
729.314184689697	0.342652624238378
729.707966632718	0.339686537573262
730.101748849139	0.336756511104702
730.495531331191	0.333861794716983
730.889314071102	0.331001638176792
731.283097061101	0.328175291250816
731.676880293416	0.325382003705741
732.070663760276	0.322621025308253
732.464447453909	0.31989160582504
732.858231366545	0.317192995022787
733.252015490411	0.314524442668182
733.645799817737	0.311885198527911
734.039584340750	0.30927451236866
734.433369051680	0.306691633957116
734.827153942756	0.304135813059965
735.220939006205	0.301606299443895
735.614724234256	0.299102342875591
736.008509619139	0.296623193121741
736.402295153080	0.29416809994903
736.796080828311	0.291736313124145
737.189866637058	0.289327082413774
737.583652571555	0.28693965795774
737.977438625539	0.284573415198196
738.371224796431	0.282228036204144
738.765011082203	0.279903249079704
739.158797480828	0.277598781928996
739.552583990277	0.275314362856141
739.946370608523	0.273049719965259
740.340157333540	0.270804581360469
740.733944163299	0.268578675145892
741.127731095773	0.266371729425649
741.521518128934	0.264183472303859
741.915305260756	0.262013631884643
742.309092489210	0.25986193627212
742.702879812269	0.257728113570412
743.096667227906	0.255611891883638
743.490454734092	0.253512999315918
743.884242328802	0.251431163971373
744.278030010006	0.249366113954123
744.671817775678	0.247317577368288
745.065605623790	0.245285282317988
745.459393552315	0.243268956907344
745.853181559201	0.241268322931622
746.246969641564	0.239282876850838
746.640757795472	0.237311833436635
747.034546016930	0.235354389704855
747.428334301943	0.233409742671337
747.822122646514	0.231477089351923
748.215911046648	0.229555626762454
748.609699498350	0.227644551918771
749.003487997623	0.225743061836715
749.397276540471	0.223850353532126
749.791065122900	0.221965624020846
750.184853740912	0.220088070318715
750.578642390513	0.218216889441575
750.972431067707	0.216351278405267
751.366219768498	0.214490434225631
751.760008488890	0.212633553918509
752.153797224888	0.210779834499741
752.547585972495	0.208928472985168
752.941374727717	0.207078666390632
753.335163486556	0.205229611731973
753.728952245019	0.203380506025032
754.122740999485	0.201530625880289
754.516529750802	0.199680188930786
754.910318502731	0.197830027476914
755.304107259083	0.195980984408411
755.697896023671	0.194133902615012
756.091684800307	0.192289624986453
756.485473592802	0.190448994412469
756.879262404968	0.188612853782798
757.273051240617	0.186782045987175
757.666840103562	0.184957413915336
758.060628997613	0.183139800457016
758.454417926583	0.181330048501952
758.848206894284	0.17952900093988
759.241995904528	0.177737500660536
759.635784961126	0.175956390553655
760.029574067890	0.174186513508973
760.423363228633	0.172428712416227
760.817152447166	0.170683830165152
761.210941727301	0.168952709645485
761.604731072849	0.167236193746961
761.998520487624	0.165535125359316
762.392309974853	0.163850250776323
762.786099534701	0.162181808692228
763.179889166329	0.160529871650783
763.573678868899	0.158894512100477
763.967468641570	0.157275802489804
764.361258483504	0.155673815267253
764.755048393861	0.154088622881317
765.148838371803	0.152520297780486
765.542628416490	0.150968912413252
765.936418527083	0.149434539228106
766.330208702742	0.14791725067354
766.723998942629	0.146417119198044
767.117789245903	0.144934217250111
767.511579611727	0.143468617278231
767.905370039261	0.142020391730895
768.299160527665	0.140589613056595
768.692951076101	0.139176353703823
769.086741683729	0.137780686121069
769.480532349710	0.136402682756824
769.874323073204	0.135042416059581
770.268113853372	0.133699957700897
770.661904688744	0.132375071399121
771.055695576271	0.131066744840079
771.449486512659	0.129773845375727
771.843277494613	0.128495240358024
772.237068518837	0.127229797138927
772.630859582038	0.125976383070394
773.024650680920	0.124733865504383
773.418441812190	0.123501111792852
773.812232972551	0.122276989287759
774.206024158710	0.121060365341061
774.599815367371	0.119850107304717
774.993606595241	0.118645082530684
775.387397839024	0.11744415837092
775.781189095425	0.116246202177382
776.174980361150	0.11505008130203
776.568771632904	0.11385466309682
776.962562907393	0.11265881491371
777.356354181321	0.111461404104658
777.750145451394	0.110261298021623
778.143936714318	0.109057364016561
778.537727966880	0.107848501987364
778.931519209014	0.106634843814046
779.325310444692	0.105418102795749
779.719101678151	0.104200096033748
780.112892913627	0.102982640629316
780.506684155356	0.101767553683729
780.900475407574	0.100556652298259
781.294266674519	0.0993517535741826
781.688057960427	0.0981546746127729
782.081849269534	0.0969672325153041
782.475640606077	0.0957912443830509
782.869431974293	0.0946285273172873
783.263223378417	0.0934808984192878
783.657014822686	0.0923501747903264
784.050806311336	0.0912381735316776
784.444597848606	0.0901467117446157
784.838389438729	0.0890776065304148
785.232181085944	0.0880326749903493
785.625972794487	0.0870137342256934
786.019764568593	0.0860226013377215
786.413556412501	0.0850610934277078
786.807348330019	0.0841308431357237
787.201140319741	0.08323122132341
787.594932376756	0.0823600818793673
787.988724496091	0.0815152506828281
788.382516672772	0.080694553613025
788.776308901825	0.0798958165491904
789.170101178277	0.0791168653705569
789.563893497153	0.0783555259563573
789.957685853479	0.0776096241858237
790.351478242283	0.076876985938189
790.745270658590	0.0761554370926855
791.139063097425	0.0754428035285459
791.532855553816	0.0747369111250026
791.926648022789	0.0740355857612883
792.320440499369	0.0733366533166353
792.714232978583	0.0726379396702764
793.108025455457	0.071937270701444
793.501817925017	0.0712324722893707
793.895610382289	0.0705213703132889
794.289402822300	0.0698017906524312
794.683195240076	0.0690715591860303
795.076987631615	0.0683289595832997
795.470779998180	0.0675747536982912
795.864572342807	0.0668105380859119
796.258364668533	0.0660379099348731
796.652156978395	0.0652584664338857
797.045949275430	0.0644738047716609
797.439741562677	0.0636855221369097
797.833533843170	0.0628952157183434
798.227326119949	0.0621044827046729
798.621118396050	0.0613149202846094
799.014910674510	0.0605281256468639
799.408702958367	0.0597456959801476
799.802495250658	0.0589692284731715
800.196287554419	0.0582003203146468
800.590079872688	0.0574405686932846
800.983872208502	0.0566915707977958
801.377664564899	0.0559549238168918
801.771456944915	0.0552322249392834
802.165249351588	0.0545250713536819
802.559041787955	0.0538350602487983
802.952834257050	0.0531637871230088
803.346626760461	0.0525120560891976
803.740419296029	0.0518786212140752
804.134211860997	0.051261908972914
804.528004452607	0.0506603458409868
804.921797068103	0.050072358293566
805.315589704727	0.0494963728059243
805.709382359722	0.0489308158533343
806.103175030331	0.0483741139110685
806.496967713796	0.0478246934543996
806.890760407360	0.0472809809586001
807.284553108265	0.0467414028989427
807.678345813755	0.0462043857506998
808.072138521073	0.0456683559891442
808.465931227460	0.0451317400895484
808.859723930160	0.044592964527185
809.253516626415	0.0440504557773266
809.647309313469	0.0435026403152458
810.041101988563	0.0429479446162151
810.434894648941	0.0423847951555072
810.828687291845	0.0418116184083947
811.222479914562	0.0412268645605572
811.616272516139	0.0406299335031071
812.010065097942	0.040021475253611
812.403857661495	0.0394022250506711
812.797650208319	0.0387729181328892
813.191442739939	0.0381342897388677
813.585235257878	0.0374870751072083
813.979027763659	0.0368320094765134
814.372820258805	0.0361698280853848
814.766612744839	0.0355012661724246
815.160405223286	0.034827058976235
815.554197695668	0.0341479417354178
815.947990163508	0.0334646496885753
816.341782628330	0.0327779180743095
816.735575091656	0.0320884821312224
817.129367555012	0.031397077097916
817.523160019918	0.0307044382129925
817.916952487899	0.0300113007150539
818.310744960478	0.0293183998427022
818.704537439179	0.0286264708345395
819.098329925524	0.0279362489291679
819.492122421003	0.0272484931784426
819.885914926682	0.0265642651112928
820.279707443331	0.0258848343152648
820.673499971717	0.0252114744746951
821.067292512607	0.0245454592739208
821.461085066766	0.0238880623972783
821.854877634962	0.0232405575291047
822.248670217960	0.0226042183537366
822.642462816526	0.0219803185555106
823.036255431427	0.0213701318187638
823.430048063429	0.0207749318278327
823.823840713299	0.0201959922670543
824.217633381802	0.0196345868207651
824.611426069705	0.0190919891733021
825.005218777774	0.0185694730090019
825.399011506775	0.0180683120122014
825.792804257475	0.0175897798672372
826.186597030640	0.0171351502584462
826.580389827037	0.0167056968701651
826.974182647430	0.0163026933867307
827.367975492588	0.0159274134924798
827.761768362998	0.0155807614096604
828.155561257606	0.0152615824861722
828.549354174822	0.0149680091230624
828.943147113054	0.0146981730288965
829.336940070712	0.01445020591224
829.730733046205	0.0142222394816584
830.124526037944	0.014012405445717
830.518319044336	0.0138188355129815
830.912112063791	0.0136396613920172
831.305905094720	0.0134730147913897
831.699698135530	0.0133170274196644
832.093491184632	0.0131698309854069
832.487284240434	0.0130295571971825
832.881077301347	0.0128943377635567
833.274870365779	0.0127623043930951
833.668663432140	0.0126315887943631
834.062456498839	0.0125003226759262
834.456249564285	0.0123666377463498
834.850042626888	0.0122286657141995
835.243835685057	0.0120845382880406
835.637628737202	0.0119323883936709
836.031421782255	0.0117710280919606
836.425214820536	0.0116010771459015
836.819007852591	0.0114234527865285
837.212800878970	0.0112390722448767
837.606593900218	0.0110488527519811
838.000386916884	0.0108537115388768
838.394179929516	0.0106545658365986
838.787972938662	0.0104523328761818
839.181765944868	0.0102479298886612
839.575558948683	0.010042274105072
839.969351950654	0.00983628275644907
840.363144951329	0.00963087307382753
840.756937951256	0.0094269622882424
841.150730950982	0.00922546763072865
841.544523951056	0.00902730633232133
841.938316952024	0.00883339562405547
842.332109954434	0.00864465273696609
842.725902958834	0.00846199490208824
843.119695965773	0.00828633935045689
843.513488975796	0.00811860331310709
843.907281989446	0.00795969220626203
844.301075006983	0.00781001035203399
844.694868028288	0.0076692858673799
845.088661053218	0.00753719904314146
845.482454081627	0.00741343017016036
845.876247113369	0.00729765953927829
846.270040148302	0.0071895674413369
846.663833186278	0.0070888341671779
847.057626227155	0.00699514000764296
847.451419270786	0.00690816525357378
847.845212317026	0.00682759019581203
848.239005365732	0.0067530951251994
848.632798416757	0.00668436033257756
849.026591469958	0.00662106610878821
849.420384525189	0.00656289274467303
849.814177582306	0.0065095205310737
850.207970641163	0.00646062975883189
850.601763701615	0.00641590071878931
850.995556763518	0.00637501370178762
851.389349826728	0.00633764899866851
851.783142891098	0.00630348690027367
852.176935956484	0.00627220769744478
852.570729022742	0.00624349168102352
852.964522089726	0.00621701914185157
853.358315157291	0.00619247037077063
853.752108225293	0.00616952565862236
854.145901293587	0.00614786529624845
854.539694362027	0.0061271695744906
854.933487430470	0.00610711878419048
855.327280498769	0.00608739321618976
855.721073566781	0.00606767316133015
856.114866634360	0.00604763984034623
856.508659701412	0.00602707952610483
856.902452767935	0.00600597862170334
857.296245833936	0.00598434598927555
857.690038899426	0.00596219049095523
858.083831964412	0.00593952098887613
858.477625028904	0.00591634634517205
858.871418092909	0.00589267542197674
859.265211156438	0.00586851708142398
859.659004219497	0.00584388018564755
860.052797282096	0.00581877359678121
860.446590344245	0.00579320617695874
860.840383405950	0.0057671867883139
861.234176467222	0.00574072429298048
861.627969528068	0.00571382755309223
862.021762588498	0.00568650543078294
862.415555648520	0.00565876678818637
862.809348708142	0.0056306204874363
863.203141767375	0.0056020753906665
863.596934826225	0.00557314036001074
863.990727884702	0.00554382425760279
864.384520942814	0.00551413594557642
864.778314000571	0.00548408428606542
865.172107057980	0.00545367814120353
865.565900115051	0.00542292637312455
865.959693171792	0.00539183784396224
866.353486228212	0.00536042141585037
866.747279284320	0.00532868595092272
867.141072340124	0.00529664031131305
867.534865395633	0.00526429335915515
867.928658450855	0.00523165395658277
868.322451505800	0.00519873096572969
868.716244560475	0.00516553324872969
869.110037614890	0.00513206966771654
869.503830669054	0.005098349084824
869.897623722974	0.00506438036218585
870.291416776660	0.00503017236193586
870.685209830121	0.00499573394620781
871.079002883365	0.00496107397713546
871.472795936400	0.00492620131685259
871.866588989236	0.00489112482749296
872.260382041880	0.00485585337119036
872.654175094343	0.00482039581007854
873.047968146631	0.0047847610062913
873.441761198755	0.00474895782196239
873.835554250723	0.00471299511922558
874.229347302543	0.00467688176021465
874.623140354225	0.00464062660706338
875.016933405776	0.00460423852190553
875.410726457205	0.00456772636687487
875.804519508522	0.00453109900410518
876.198312559735	0.00449436529573022
876.592105610852	0.00445753410388378
876.985898661882	0.00442061429069962
877.379691712834	0.00438361471831151
877.773484763717	0.00434654424885323
878.167277814539	0.00430941174445855
878.561070865309	0.00427222606726124
878.954863916036	0.00423499607939506
879.348656966728	0.0041977306429938
879.742450017394	0.00416043862019122
880.136243068042	0.0041231288731211
880.530036118682	0.00408581026391721
