415	2.058871606774776
420	2.0724998023932373
425	2.0756389534636788
430	2.0772281340870915
435	2.0781064107208604
440	2.078557158281986
445	2.0786700634658537
450	2.0785455288768406
455	2.0783228092186845
460	2.0779891013617835
465	2.0775156452596804
470	2.076877009560386
475	2.0762000241757965
480	2.075408575721859
485	2.0743805499296775
490	2.073531910052821
495	2.0727762672969643
500	2.071926507016485
505	2.0709099783900937
510	2.0695839325716965
515	2.067935652569818
520	2.066697236928839
525	2.0659103141320996
530	2.065157132054704
535	2.0645548115566257
540	2.0640081729311013
545	2.063917142299139
550	2.0642458194129594
555	2.0651288105752066
560	2.0667491310865143
565	2.0690284083394412
570	2.0716328410947815
575	2.0744318841631286
580	2.0776014799446987
585	2.08049296347614
590	2.0829773268863194
595	2.085072181580867
600	2.0870441473065444
605	2.0897835601664854
610	2.09337615746621
615	2.09831345668942
620	2.104153559554161
625	2.1118338647781947
630	2.12205798889932
635	2.129155541686155
640	2.13551329621052
645	2.139648456842064
650	2.1419648861744425
655	2.141685786461951
660	2.1413359241024734
665	2.1403440492844505
670	2.139298537580114
675	2.1394371252183615
680	2.1401703763075646
685	2.1429263938496548
690	2.146923987903192
695	2.152947894539417
700	2.1601828258620075
705	2.1667889437024863
710	2.1738409452102707
715	2.179873731768002
720	2.1847281056610854
725	2.188450497786989
730	2.190271027181013
735	2.190735065451938
740	2.1900069634539894
745	2.188250722668755
750	2.1853749901926833
755	2.1820486833140356
760	2.1789912585232885
765	2.1756849381824654
770	2.1725001645655504
775	2.169848457736539
780	2.167410723121835
785	2.1650590261218587
790	2.16299166766778
795	2.161271623411732
800	2.1598005723509353
805	2.158496531745594
810	2.1572735026452494
815	2.1560980186492618
820	2.155100450342848
825	2.1542658019206664
830	2.153484983705163
835	2.1527730202114768
840	2.1521450919081624
845	2.1515929904117943
850	2.1510677351514165
855	2.150550658217564
860	2.150071237945554
865	2.1496371176639335
870	2.1492397089908186
875	2.148869451148942
880	2.1484802755759533
885	2.148123524589645
890	2.147814169886337
895	2.147550851412569
900	2.1473330905492967
905	2.147164486622968
910	2.14700182161875
915	2.146843975635225
920	2.1466923241928795
925	2.1465467110235346
930	2.1464059706098895
935	2.1462647796715704
940	2.1461517235994814
945	2.146068200895589
950	2.146014425985526
955	2.145991620403701
960	2.145982316006038
965	2.1459627047536234
970	2.1459334911934773
975	2.145912201041695
980	2.1459191501676544
985	2.1459538021071367
990	2.1460183151495023
995	2.1461165766887924
1000	2.146240998381836
