Wavelength Emission
573	42236.2698
574	42272.74639
575	42116.3741
576	41252.73458
577	41178.04463
578	41954.37016
579	42985.83829
580	43204.38205
581	44171.63085
582	45067.13165
583	46067.72698
584	48013.46573
585	50118.52297
586	52284.82927
587	54020.96766
588	55760.0706
589	59700.90852
590	62487.18005
591	66479.19193
592	71702.40487
593	76026.70237
594	81068.12466
595	88065.17913
596	93624.14062
597	101520.29812
598	109336.89825
599	118045.19337
600	125085.62445
601	134695.8684
602	144905.53872
603	155120.60302
604	166008.95931
605	179265.52047
606	190835.38441
607	206093.9309
608	219951.67044
609	236654.24639
610	253194.00731
611	269554.17746
612	289790.49729
613	308276.76516
614	327842.82107
615	349280.39091
616	370930.77234
617	393884.16579
618	417752.87501
619	440529.25541
620	468383.15578
621	491859.87587
622	519361.53109
623	547411.5219
624	574253.64447
625	601596.28847
626	632407.36014
627	662952.28282
628	694538.39961
629	723976.43994
630	756813.28813
631	790988.3912
632	821733.66973
633	858228.56324
634	894469.17649
635	930041.80914
636	964500.04972
637	1.00098E6
638	1.03899E6
639	1.07339E6
640	1.11231E6
641	1.14993E6
642	1.18805E6
643	1.22149E6
644	1.26249E6
645	1.30226E6
646	1.33889E6
647	1.38273E6
648	1.42522E6
649	1.47079E6
650	1.51061E6
651	1.5592E6
652	1.60455E6
653	1.6508E6
654	1.70267E6
655	1.74764E6
656	1.79742E6
657	1.83793E6
658	1.8948E6
659	1.93911E6
660	1.98554E6
661	2.03397E6
662	2.08047E6
663	2.11871E6
664	2.1631E6
665	2.21076E6
666	2.25114E6
667	2.28844E6
668	2.3333E6
669	2.36508E6
670	2.40097E6
671	2.43487E6
672	2.46685E6
673	2.49798E6
674	2.52379E6
675	2.55194E6
676	2.57609E6
677	2.59598E6
678	2.61303E6
679	2.63805E6
680	2.65343E6
681	2.66187E6
682	2.67738E6
683	2.68528E6
684	2.68835E6
685	2.6978E6
686	2.69703E6
687	2.70066E6
688	2.7018E6
689	2.69401E6
690	2.69191E6
691	2.68305E6
692	2.67123E6
693	2.65957E6
694	2.63783E6
695	2.62354E6
696	2.60424E6
697	2.58647E6
698	2.56089E6
699	2.53925E6
700	2.51808E6
701	2.48695E6
702	2.45929E6
703	2.4288E6
704	2.40106E6
705	2.36266E6
706	2.33394E6
707	2.30489E6
708	2.26298E6
709	2.23435E6
710	2.19822E6
711	2.15854E6
712	2.12334E6
713	2.08864E6
714	2.04893E6
715	2.01276E6
716	1.97773E6
717	1.93618E6
718	1.9043E6
719	1.86521E6
720	1.82963E6
721	1.78942E6
722	1.75733E6
723	1.7228E6
724	1.68566E6
725	1.65028E6
726	1.6182E6
727	1.58686E6
728	1.55382E6
729	1.52027E6
730	1.49064E6
731	1.45895E6
732	1.42757E6
733	1.39978E6
734	1.36715E6
735	1.34072E6
736	1.31397E6
737	1.2835E6
738	1.26075E6
739	1.23431E6
740	1.20614E6
741	1.18494E6
742	1.15771E6
743	1.13305E6
744	1.11047E6
745	1.0884E6
746	1.06601E6
747	1.04373E6
748	1.02065E6
749	1.00018E6
750	979377.50658
751	959351.15159
752	940352.44418
753	921119.05518
754	900866.87799
755	879046.17135
756	863864.40752
757	841809.10958
758	827972.14601
759	809949.72543
760	794054.26207
761	776727.33368
762	759227.71525
763	743207.31699
764	729460.54435
765	712121.64058
766	695206.35591
767	682060.13469
768	666905.24444
769	655082.58181
770	639871.97261
771	624753.02564
772	612462.41605
773	598089.95926
774	584937.96351
775	571468.03278
776	561339.44247
777	547380.19628
778	534964.91728
779	525047.47283
780	511834.14158
781	500659.57999
782	487064.89354
783	477095.82378
784	464774.89008
785	454695.77269
786	445139.00563
787	434936.4039
788	422890.30599
789	414549.07924
790	405375.20168
791	393528.64059
792	386728.4377
793	375593.59453
794	366711.74823
795	357771.04959
796	350688.31348
797	341258.15455
798	332511.61662
799	323182.6051
800	314914.7086
801	307698.4509
802	299101.77191
803	291583.24874
804	283171.03059
805	276116.20416
806	269368.62543
807	261287.7956
808	254111.58872
809	248671.38525
810	241483.8282
811	233451.40365
812	228652.19017
813	221687.68267
814	215581.47427
815	209386.37275
816	204084.23795
817	197335.54506
818	190648.85046
819	184588.68996
820	177058.93484
821	170386.15569
822	164278.70399
823	157669.81594
824	150087.7657
825	143109.68433
826	137932.03192
827	130729.10295
828	125240.03483
829	118363.55805
830	111083.95767
831	105342.43552
832	99172.79005
833	93734.54883
834	87884.65041
835	81680.78861
836	76530.7825
837	71594.90893
838	65394.55934
839	61002.6651
840	56411.22531
841	52343.32907
842	47893.91381
843	43617.52516
844	39992.00643
845	36098.67648
846	33183.28272
847	30538.85075
848	27936.93672
849	25111.17851
850	23242.02415
851	20924.64327
852	19021.855
853	17415.33478
854	15855.0087
855	14192.02612
856	13228.10931
857	12037.28039
858	11029.56459
859	10029.92977
860	9328.35759
861	8291.63951
862	7687.26152
863	6719.31775
864	6632.80955
865	6219.83848
866	5572.82873
867	5410.37039
868	5065.68685
869	4785.79774
870	4341.85445
871	4122.432
872	4130.31215
873	3683.01392
874	3630.99833
875	3388.04818
876	3399.37056
877	3344.98708
878	3054.68345
879	3012.28605
880	2962.97287
881	2751.58474
882	2784.30424
883	2667.45393
884	2584.69413
885	2485.81632
886	2396.331
887	2198.27608
888	2554.35372
889	2474.06247
890	2360.19792
891	2355.65399
892	2293.84926
893	2399.93368
894	2361.47863
895	2300.18884
896	2204.3627
897	2287.68479
898	2303.8699
899	2330.46284
900	2198.98865
