415	2.171510143626562
420	2.1793344820208054
425	2.182256888442205
430	2.1839514903453234
435	2.18490557672004
440	2.1854270492895154
445	2.185607227995431
450	2.185469378881025
455	2.185283507031585
460	2.1849872600199585
465	2.1846902706092752
470	2.184366424209826
475	2.184039988671098
480	2.1836107771271616
485	2.1830658553414177
490	2.182746253909875
495	2.1824195214280793
500	2.1820302629786372
505	2.1815966825538142
510	2.1812197424094113
515	2.180861988509102
520	2.1804852918243767
525	2.1802366708648324
530	2.180155468149476
535	2.1800939650694344
540	2.1801501381797515
545	2.1804365501932663
550	2.180940535895733
555	2.181718923152085
560	2.1831562993917055
565	2.1849719297536314
570	2.187271249738509
575	2.1896879927107933
580	2.191944687776357
585	2.1943379510831753
590	2.1961508019778937
595	2.197742186867198
600	2.1991974277270905
605	2.2010242422222186
610	2.2035388188519893
615	2.207146757133488
620	2.2114172513887858
625	2.216039158604534
630	2.22118865682417
635	2.2253999457779345
640	2.2289492031879905
645	2.2310312705936615
650	2.2309427903441446
655	2.229089212146237
660	2.2273556261317076
665	2.225127933371236
670	2.2219866694087687
675	2.219023954046372
680	2.2164394790821524
685	2.2137803262666376
690	2.21153045905116
695	2.20968432418685
700	2.20811034980259
705	2.20662364708836
710	2.2054529373864673
715	2.204695564592502
720	2.204201141429421
725	2.203904594035166
730	2.2036839076591073
735	2.204080987132945
740	2.2049272828818314
745	2.20582848279835
750	2.206873868139598
755	2.2081507453474822
760	2.2096025974514473
765	2.21090894262679
770	2.2121727463397582
775	2.213546835667927
780	2.2147790575635042
785	2.215786854962899
790	2.2168828766782784
795	2.218062262844607
800	2.219251114371186
805	2.22066565108529
810	2.222405806416698
815	2.224623940463536
820	2.227117817252706
825	2.22998734774642
830	2.233433360681074
835	2.2373747030784727
840	2.241963009491227
845	2.2467451632152766
850	2.251541323534023
855	2.2565528710580303
860	2.2615670704228483
865	2.2660265829513855
870	2.2702032819686306
875	2.274091599129043
880	2.2774134971923106
885	2.280258065896428
890	2.282697660242583
895	2.284570339469071
900	2.285722629351181
905	2.286535358045265
910	2.286944257967157
915	2.2868576530486147
920	2.2863876973840593
925	2.2855642916284062
930	2.2849851207449707
935	2.2839825201709063
940	2.2824700009585124
945	2.280985876810609
950	2.279633943102607
955	2.278212433385602
960	2.277118235071458
965	2.276054849377984
970	2.274859485450776
975	2.2737664512015954
980	2.2728788555163257
985	2.2722844161052937
990	2.27160975021132
995	2.270987984931851
1000	2.270530532935423
